seed,policy,confirmatory_role,round,material_id,formula,predicted_band_gap_ev,uncertainty_ev,oracle_band_gap_ev,absolute_error_ev,target_hit,signal_level,selection_reason,budget_used,budget_total
2009,static_topn,required_baseline,6,mp-1023925,WS2,1.487467,0.031327,1.697,0.209533,True,D2,highest target score from the frozen development-only model,6,8
2009,static_topn,required_baseline,7,mp-1023938,MoTe2,1.486631,0.057051,1.0496999999999999,0.436931,False,D0,highest target score from the frozen development-only model,7,8
2009,static_topn,required_baseline,8,mp-1023933,WSe2,1.43171,0.05979,1.5234,0.09169,True,D2,highest target score from the frozen development-only model,8,8
2009,iterative_w035,primary_policy,1,mp-1023935,MoTe2,1.742221,0.345604,1.07,0.672221,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2009,iterative_w035,primary_policy,2,mp-1023934,MoSe2,1.440718,0.166762,1.4311,0.009618,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2009,iterative_w035,primary_policy,3,mp-1023937,WS2,1.429232,0.066216,1.8091,0.379868,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2009,iterative_w035,primary_policy,4,mp-1028441,WS2,1.384818,0.71876,1.6559000000000001,0.271082,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2009,iterative_w035,primary_policy,5,mp-1821,WSe2,1.382547,0.456036,1.4468000000000005,0.064253,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2009,iterative_w035,primary_policy,6,mp-9813,WS2,1.463375,0.315097,1.5593000000000004,0.095925,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2009,iterative_w035,primary_policy,7,mp-1028698,WSe2,1.502653,0.165666,1.1997000000000002,0.302953,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2009,iterative_w035,primary_policy,8,mp-7581,MoSe2,1.361328,0.134858,1.3619999999999997,0.000672,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2009,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.742221,0.345604,1.07,0.672221,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2009,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.440718,0.166762,1.4311,0.009618,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2009,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.429232,0.066216,1.8091,0.379868,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2009,iterative_w015,diagnostic_ablation_only,4,mp-1025571,WS2,1.471496,0.555075,1.6345,0.163004,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2009,iterative_w015,diagnostic_ablation_only,5,mp-1023925,WS2,1.576562,0.178322,1.697,0.120438,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2009,iterative_w015,diagnostic_ablation_only,6,mp-1023933,WSe2,1.566618,0.236263,1.5234,0.043218,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2009,iterative_w015,diagnostic_ablation_only,7,mp-1023936,WSe2,1.508525,0.083739,1.5378,0.029275,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2009,iterative_w015,diagnostic_ablation_only,8,mp-1023940,MoSe2,1.561009,0.031065,1.4242,0.136809,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2009,pure_uncertainty,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.742221,0.345604,1.07,0.672221,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2009,pure_uncertainty,diagnostic_ablation_only,2,mp-1821,WSe2,0.635613,0.435965,1.4468000000000005,0.811187,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2009,pure_uncertainty,diagnostic_ablation_only,3,mp-7459,MoTe2,0.965082,0.419635,0.0,0.965082,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2009,pure_uncertainty,diagnostic_ablation_only,4,mp-1028698,WSe2,1.070559,0.38699,1.1997000000000002,0.129141,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2009,pure_uncertainty,diagnostic_ablation_only,5,mp-1023934,MoSe2,1.413675,0.145455,1.4311,0.017425,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2009,pure_uncertainty,diagnostic_ablation_only,6,mp-602,MoTe2,1.196931,0.231264,0.9651000000000005,0.231831,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2009,pure_uncertainty,diagnostic_ablation_only,7,mp-9813,WS2,1.259955,0.186937,1.5593000000000004,0.299345,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2009,pure_uncertainty,diagnostic_ablation_only,8,mp-1025572,WSe2,1.357542,0.199802,1.2288999999999999,0.128642,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2010,random,required_baseline,1,mp-1821,WSe2,0.935845,0.604188,1.4468000000000005,0.510955,False,D0,uniform random from the fixed validation pool,1,8
2010,random,required_baseline,2,mp-1028698,WSe2,1.462794,0.135099,1.1997000000000002,0.263094,False,D0,uniform random from the fixed validation pool,2,8
2010,random,required_baseline,3,mp-1023935,MoTe2,1.395715,0.853615,1.07,0.325715,False,D0,uniform random from the fixed validation pool,3,8
2010,random,required_baseline,4,mp-9813,WS2,1.26679,0.284923,1.5593000000000004,0.29251,True,D2,uniform random from the fixed validation pool,4,8
2010,random,required_baseline,5,mp-1018807,MoSe2,1.418824,0.049307,1.2543999999999995,0.164424,False,D0,uniform random from the fixed validation pool,5,8
2010,random,required_baseline,6,mp-1634,MoSe2,1.356924,0.059961,1.4176000000000002,0.060676,False,D0,uniform random from the fixed validation pool,6,8
2010,random,required_baseline,7,mp-7581,MoSe2,1.414256,0.068934,1.3619999999999997,0.052256,False,D0,uniform random from the fixed validation pool,7,8
2010,random,required_baseline,8,mp-1025572,WSe2,1.42252,0.073441,1.2288999999999999,0.19362,False,D0,uniform random from the fixed validation pool,8,8
2010,static_topn,required_baseline,1,mp-1023940,MoSe2,1.547748,0.12196,1.4242,0.123548,False,D0,highest target score from the frozen development-only model,1,8
2010,static_topn,required_baseline,2,mp-1023938,MoTe2,1.565773,0.159796,1.0496999999999999,0.516073,False,D0,highest target score from the frozen development-only model,2,8
2010,static_topn,required_baseline,3,mp-1023937,WS2,1.69114,0.270555,1.8091,0.11796,True,D2,highest target score from the frozen development-only model,3,8
2010,static_topn,required_baseline,4,mp-1023936,WSe2,1.659116,0.259836,1.5378,0.121316,True,D2,highest target score from the frozen development-only model,4,8
2010,static_topn,required_baseline,5,mp-1023935,MoTe2,1.742221,0.345604,1.07,0.672221,False,D0,highest target score from the frozen development-only model,5,8
2010,static_topn,required_baseline,6,mp-1023934,MoSe2,1.735824,0.317601,1.4311,0.304724,False,D0,highest target score from the frozen development-only model,6,8
2010,static_topn,required_baseline,7,mp-1023925,WS2,1.535677,0.105876,1.697,0.161323,True,D2,highest target score from the frozen development-only model,7,8
2010,static_topn,required_baseline,8,mp-1023933,WSe2,1.495511,0.104052,1.5234,0.027889,True,D2,highest target score from the frozen development-only model,8,8
2010,iterative_w035,primary_policy,1,mp-1023935,MoTe2,2.284152,2.340959,1.07,1.214152,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2010,iterative_w035,primary_policy,2,mp-1023934,MoSe2,1.454138,0.176802,1.4311,0.023038,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2010,iterative_w035,primary_policy,3,mp-1023937,WS2,1.491084,0.096586,1.8091,0.318016,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2010,iterative_w035,primary_policy,4,mp-1023925,WS2,1.404719,0.207085,1.697,0.292281,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2010,iterative_w035,primary_policy,5,mp-1821,WSe2,0.99083,0.409338,1.4468000000000005,0.45597,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2010,iterative_w035,primary_policy,6,mp-9813,WS2,1.349466,0.297518,1.5593000000000004,0.209834,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2010,iterative_w035,primary_policy,7,mp-1028441,WS2,1.382787,0.141257,1.6559000000000001,0.273113,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2010,iterative_w035,primary_policy,8,mp-1023936,WSe2,1.54701,0.132644,1.5378,0.00921,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2010,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,2.284152,2.340959,1.07,1.214152,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2010,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.454138,0.176802,1.4311,0.023038,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2010,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.491084,0.096586,1.8091,0.318016,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2010,iterative_w015,diagnostic_ablation_only,4,mp-1023925,WS2,1.404719,0.207085,1.697,0.292281,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2010,iterative_w015,diagnostic_ablation_only,5,mp-1023940,MoSe2,1.467771,0.104122,1.4242,0.043571,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2010,iterative_w015,diagnostic_ablation_only,6,mp-1023936,WSe2,1.384031,0.118105,1.5378,0.153769,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2010,iterative_w015,diagnostic_ablation_only,7,mp-1023933,WSe2,1.515771,0.072169,1.5234,0.007629,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2010,iterative_w015,diagnostic_ablation_only,8,mp-1025571,WS2,1.493123,0.038998,1.6345,0.141377,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2010,pure_uncertainty,diagnostic_ablation_only,1,mp-1023935,MoTe2,2.284152,2.340959,1.07,1.214152,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2010,pure_uncertainty,diagnostic_ablation_only,2,mp-1821,WSe2,0.801994,0.463195,1.4468000000000005,0.644806,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2010,pure_uncertainty,diagnostic_ablation_only,3,mp-7459,MoTe2,1.037512,0.468033,0.0,1.037512,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2010,pure_uncertainty,diagnostic_ablation_only,4,mp-1028698,WSe2,1.082937,0.377996,1.1997000000000002,0.116763,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2010,pure_uncertainty,diagnostic_ablation_only,5,mp-1023934,MoSe2,1.491195,0.18162,1.4311,0.060095,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2010,pure_uncertainty,diagnostic_ablation_only,6,mp-224,WS2,1.307606,0.203321,1.5656999999999996,0.258094,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2010,pure_uncertainty,diagnostic_ablation_only,7,mp-1023936,WSe2,1.437075,0.110508,1.5378,0.100725,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2010,pure_uncertainty,diagnostic_ablation_only,8,mp-1023937,WS2,1.51424,0.109908,1.8091,0.29486,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2011,random,required_baseline,1,mp-1023933,WSe2,1.481564,0.086627,1.5234,0.041836,True,D2,uniform random from the fixed validation pool,1,8
2011,random,required_baseline,2,mp-1028698,WSe2,1.403107,0.095599,1.1997000000000002,0.203407,False,D0,uniform random from the fixed validation pool,2,8
2011,random,required_baseline,3,mp-1028441,WS2,1.363833,0.063575,1.6559000000000001,0.292067,True,D2,uniform random from the fixed validation pool,3,8
2011,random,required_baseline,4,mp-1023938,MoTe2,1.592705,0.15179,1.0496999999999999,0.543005,False,D0,uniform random from the fixed validation pool,4,8
2011,random,required_baseline,5,mp-1634,MoSe2,1.304784,0.1456,1.4176000000000002,0.112816,False,D0,uniform random from the fixed validation pool,5,8
2011,random,required_baseline,6,mp-1025572,WSe2,1.354824,0.072206,1.2288999999999999,0.125924,False,D0,uniform random from the fixed validation pool,6,8
2011,random,required_baseline,7,mp-1025576,MoTe2,1.171088,0.089492,0.6230000000000002,0.548088,False,D0,uniform random from the fixed validation pool,7,8
2011,random,required_baseline,8,mp-1018807,MoSe2,1.200361,0.09611,1.2543999999999995,0.054039,False,D0,uniform random from the fixed validation pool,8,8
2011,static_topn,required_baseline,1,mp-1030319,MoTe2,1.502096,0.515796,0.5861999999999998,0.915896,False,D0,highest target score from the frozen development-only model,1,8
2011,static_topn,required_baseline,2,mp-1025799,MoSe2,1.566398,0.502088,1.1603,0.406098,False,D0,highest target score from the frozen development-only model,2,8
2011,static_topn,required_baseline,3,mp-1025576,MoTe2,1.613825,0.749752,0.6230000000000002,0.990825,False,D0,highest target score from the frozen development-only model,3,8
2011,static_topn,required_baseline,4,mp-1023940,MoSe2,1.744544,0.888475,1.4242,0.320344,False,D0,highest target score from the frozen development-only model,4,8
2011,static_topn,required_baseline,5,mp-1023938,MoTe2,1.829994,1.228646,1.0496999999999999,0.780294,False,D0,highest target score from the frozen development-only model,5,8
2011,static_topn,required_baseline,6,mp-1023937,WS2,2.09691,1.712622,1.8091,0.28781,True,D2,highest target score from the frozen development-only model,6,8
2011,static_topn,required_baseline,7,mp-1023936,WSe2,2.050013,1.731429,1.5378,0.512213,True,D2,highest target score from the frozen development-only model,7,8
2011,static_topn,required_baseline,8,mp-1023935,MoTe2,2.284152,2.340959,1.07,1.214152,False,D0,highest target score from the frozen development-only model,8,8
2011,iterative_w035,primary_policy,1,mp-1030319,MoTe2,1.445169,0.141476,0.5861999999999998,0.858969,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2011,iterative_w035,primary_policy,2,mp-1023935,MoTe2,1.210487,0.334256,1.07,0.140487,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2011,iterative_w035,primary_policy,3,mp-1023934,MoSe2,1.355299,0.098181,1.4311,0.075801,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2011,iterative_w035,primary_policy,4,mp-1821,WSe2,0.401308,0.428194,1.4468000000000005,1.045492,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2011,iterative_w035,primary_policy,5,mp-9813,WS2,1.304386,0.481149,1.5593000000000004,0.254914,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2011,iterative_w035,primary_policy,6,mp-224,WS2,1.251442,0.325262,1.5656999999999996,0.314258,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2011,iterative_w035,primary_policy,7,mp-1023933,WSe2,1.470148,0.207103,1.5234,0.053252,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2011,iterative_w035,primary_policy,8,mp-1028698,WSe2,1.05497,0.266833,1.1997000000000002,0.14473,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2011,iterative_w015,diagnostic_ablation_only,1,mp-1030319,MoTe2,1.445169,0.141476,0.5861999999999998,0.858969,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2011,iterative_w015,diagnostic_ablation_only,2,mp-1023937,WS2,1.437672,0.147233,1.8091,0.371428,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2011,iterative_w015,diagnostic_ablation_only,3,mp-1023935,MoTe2,1.56951,0.392296,1.07,0.49951,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2011,iterative_w015,diagnostic_ablation_only,4,mp-1023936,WSe2,1.481015,0.315921,1.5378,0.056785,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2011,iterative_w015,diagnostic_ablation_only,5,mp-1023925,WS2,1.49468,0.220818,1.697,0.20232,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2011,iterative_w015,diagnostic_ablation_only,6,mp-1023934,MoSe2,1.502534,0.069437,1.4311,0.071434,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2011,iterative_w015,diagnostic_ablation_only,7,mp-1023940,MoSe2,1.477328,0.086005,1.4242,0.053128,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2011,iterative_w015,diagnostic_ablation_only,8,mp-9813,WS2,1.283892,0.298015,1.5593000000000004,0.275408,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2011,pure_uncertainty,diagnostic_ablation_only,1,mp-1821,WSe2,1.23762,0.172609,1.4468000000000005,0.20918,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2011,pure_uncertainty,diagnostic_ablation_only,2,mp-1023935,MoTe2,1.715013,0.137047,1.07,0.645013,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2011,pure_uncertainty,diagnostic_ablation_only,3,mp-1028698,WSe2,1.179364,0.405429,1.1997000000000002,0.020336,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2011,pure_uncertainty,diagnostic_ablation_only,4,mp-1023934,MoSe2,1.449552,0.232343,1.4311,0.018452,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2011,pure_uncertainty,diagnostic_ablation_only,5,mp-9813,WS2,1.351074,0.229777,1.5593000000000004,0.208226,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2011,pure_uncertainty,diagnostic_ablation_only,6,mp-224,WS2,1.362542,0.196295,1.5656999999999996,0.203158,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2011,pure_uncertainty,diagnostic_ablation_only,7,mp-7459,MoTe2,0.901398,0.271006,0.0,0.901398,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2011,pure_uncertainty,diagnostic_ablation_only,8,mp-1023933,WSe2,1.537999,0.078915,1.5234,0.014599,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2012,random,required_baseline,1,mp-602,MoTe2,1.268717,0.105271,0.9651000000000005,0.303617,False,D0,uniform random from the fixed validation pool,1,8
2012,random,required_baseline,2,mp-1018807,MoSe2,1.203148,0.10445,1.2543999999999995,0.051252,False,D0,uniform random from the fixed validation pool,2,8
2012,random,required_baseline,3,mp-1028441,WS2,1.282588,0.07059,1.6559000000000001,0.373312,True,D2,uniform random from the fixed validation pool,3,8
2012,random,required_baseline,4,mp-1023933,WSe2,1.51091,0.315685,1.5234,0.01249,True,D2,uniform random from the fixed validation pool,4,8
2012,random,required_baseline,5,mp-9813,WS2,1.143627,0.068602,1.5593000000000004,0.415673,True,D2,uniform random from the fixed validation pool,5,8
2012,random,required_baseline,6,mp-7581,MoSe2,1.269278,0.152825,1.3619999999999997,0.092722,False,D0,uniform random from the fixed validation pool,6,8
2012,random,required_baseline,7,mp-1023940,MoSe2,1.480436,0.176975,1.4242,0.056236,False,D0,uniform random from the fixed validation pool,7,8
2012,random,required_baseline,8,mp-7459,MoTe2,0.96093,0.431117,0.0,0.96093,False,D0,uniform random from the fixed validation pool,8,8
2012,static_topn,required_baseline,1,mp-1023940,MoSe2,1.521164,0.049584,1.4242,0.096964,False,D0,highest target score from the frozen development-only model,1,8
2012,static_topn,required_baseline,2,mp-1023938,MoTe2,1.534978,0.0819,1.0496999999999999,0.485278,False,D0,highest target score from the frozen development-only model,2,8
2012,static_topn,required_baseline,3,mp-1023937,WS2,1.621099,0.032295,1.8091,0.188001,True,D2,highest target score from the frozen development-only model,3,8
2012,static_topn,required_baseline,4,mp-1023936,WSe2,1.595416,0.060169,1.5378,0.057616,True,D2,highest target score from the frozen development-only model,4,8
2012,static_topn,required_baseline,5,mp-1023935,MoTe2,1.659097,0.071919,1.07,0.589097,False,D0,highest target score from the frozen development-only model,5,8
2012,static_topn,required_baseline,6,mp-1023934,MoSe2,1.655392,0.040863,1.4311,0.224292,False,D0,highest target score from the frozen development-only model,6,8
2012,static_topn,required_baseline,7,mp-1023925,WS2,1.513251,0.048916,1.697,0.183749,True,D2,highest target score from the frozen development-only model,7,8
2012,static_topn,required_baseline,8,mp-1023933,WSe2,1.481564,0.086627,1.5234,0.041836,True,D2,highest target score from the frozen development-only model,8,8
2012,iterative_w035,primary_policy,1,mp-1821,WSe2,1.17678,0.13714,1.4468000000000005,0.27002,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2012,iterative_w035,primary_policy,2,mp-1023935,MoTe2,1.900768,0.300074,1.07,0.830768,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2012,iterative_w035,primary_policy,3,mp-1023934,MoSe2,1.438518,0.196041,1.4311,0.007418,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2012,iterative_w035,primary_policy,4,mp-1025572,WSe2,1.365439,0.299279,1.2288999999999999,0.136539,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2012,iterative_w035,primary_policy,5,mp-9813,WS2,1.316142,0.214238,1.5593000000000004,0.243158,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2012,iterative_w035,primary_policy,6,mp-602,MoTe2,1.205629,0.26811,0.9651000000000005,0.240529,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2012,iterative_w035,primary_policy,7,mp-1023933,WSe2,1.482072,0.089106,1.5234,0.041328,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2012,iterative_w035,primary_policy,8,mp-1023925,WS2,1.584748,0.074389,1.697,0.112252,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2012,iterative_w015,diagnostic_ablation_only,1,mp-1023938,MoTe2,1.496375,0.058599,1.0496999999999999,0.446675,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2012,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.473568,0.193144,1.4311,0.042468,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2012,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.397831,0.046176,1.8091,0.411269,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2012,iterative_w015,diagnostic_ablation_only,4,mp-1023935,MoTe2,1.457901,0.287714,1.07,0.387901,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2012,iterative_w015,diagnostic_ablation_only,5,mp-1023925,WS2,1.468189,0.15939,1.697,0.228811,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2012,iterative_w015,diagnostic_ablation_only,6,mp-1023940,MoSe2,1.447297,0.083267,1.4242,0.023097,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2012,iterative_w015,diagnostic_ablation_only,7,mp-1023933,WSe2,1.406261,0.235831,1.5234,0.117139,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2012,iterative_w015,diagnostic_ablation_only,8,mp-1023936,WSe2,1.397116,0.097751,1.5378,0.140684,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2012,pure_uncertainty,diagnostic_ablation_only,1,mp-1821,WSe2,1.17678,0.13714,1.4468000000000005,0.27002,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2012,pure_uncertainty,diagnostic_ablation_only,2,mp-1023935,MoTe2,1.900768,0.300074,1.07,0.830768,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2012,pure_uncertainty,diagnostic_ablation_only,3,mp-7459,MoTe2,1.119682,0.236018,0.0,1.119682,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2012,pure_uncertainty,diagnostic_ablation_only,4,mp-1030319,MoTe2,1.32498,0.254063,0.5861999999999998,0.73878,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2012,pure_uncertainty,diagnostic_ablation_only,5,mp-1023934,MoSe2,1.676122,1.100647,1.4311,0.245022,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2012,pure_uncertainty,diagnostic_ablation_only,6,mp-224,WS2,0.993152,0.445871,1.5656999999999996,0.572548,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2012,pure_uncertainty,diagnostic_ablation_only,7,mp-1028698,WSe2,1.120135,0.240444,1.1997000000000002,0.079565,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2012,pure_uncertainty,diagnostic_ablation_only,8,mp-9813,WS2,1.401837,0.284898,1.5593000000000004,0.157463,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2013,random,required_baseline,1,mp-1027692,MoSe2,1.40874,0.0445,1.1384,0.27034,False,D0,uniform random from the fixed validation pool,1,8
2013,random,required_baseline,2,mp-1023934,MoSe2,1.524879,0.127481,1.4311,0.093779,False,D0,uniform random from the fixed validation pool,2,8
2013,random,required_baseline,3,mp-224,WS2,1.010332,0.160306,1.5656999999999996,0.555368,True,D2,uniform random from the fixed validation pool,3,8
2013,random,required_baseline,4,mp-1018807,MoSe2,1.251549,0.205354,1.2543999999999995,0.002851,False,D0,uniform random from the fixed validation pool,4,8
2013,random,required_baseline,5,mp-7459,MoTe2,0.973702,0.103946,0.0,0.973702,False,D0,uniform random from the fixed validation pool,5,8
2013,random,required_baseline,6,mp-9813,WS2,1.373577,0.249042,1.5593000000000004,0.185723,True,D2,uniform random from the fixed validation pool,6,8
2013,random,required_baseline,7,mp-1025799,MoSe2,1.407017,0.106363,1.1603,0.246717,False,D0,uniform random from the fixed validation pool,7,8
2013,random,required_baseline,8,mp-1023938,MoTe2,1.315132,0.219639,1.0496999999999999,0.265432,False,D0,uniform random from the fixed validation pool,8,8
2013,static_topn,required_baseline,1,mp-1023937,WS2,1.601276,0.023214,1.8091,0.207824,True,D2,highest target score from the frozen development-only model,1,8
2013,static_topn,required_baseline,2,mp-1023936,WSe2,1.56248,0.049502,1.5378,0.02468,True,D2,highest target score from the frozen development-only model,2,8
2013,static_topn,required_baseline,3,mp-1023935,MoTe2,1.619561,0.050974,1.07,0.549561,False,D0,highest target score from the frozen development-only model,3,8
2013,static_topn,required_baseline,4,mp-1023934,MoSe2,1.631172,0.025455,1.4311,0.200072,False,D0,highest target score from the frozen development-only model,4,8
2013,static_topn,required_baseline,5,mp-1023940,MoSe2,1.497938,0.033548,1.4242,0.073738,False,D0,highest target score from the frozen development-only model,5,8
2013,static_topn,required_baseline,6,mp-1023938,MoTe2,1.496375,0.058599,1.0496999999999999,0.446675,False,D0,highest target score from the frozen development-only model,6,8
2013,static_topn,required_baseline,7,mp-1023925,WS2,1.490597,0.035622,1.697,0.206403,True,D2,highest target score from the frozen development-only model,7,8
2013,static_topn,required_baseline,8,mp-1023933,WSe2,1.443363,0.067337,1.5234,0.080037,True,D2,highest target score from the frozen development-only model,8,8
2013,iterative_w035,primary_policy,1,mp-1821,WSe2,1.194161,0.132366,1.4468000000000005,0.252639,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2013,iterative_w035,primary_policy,2,mp-1023935,MoTe2,1.709489,0.152799,1.07,0.639489,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2013,iterative_w035,primary_policy,3,mp-1028698,WSe2,1.111203,0.372694,1.1997000000000002,0.088497,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
